likes,comments
1.5m,0
1.6m,"9,359"
1.9m,"6,031"
4.4m,20.4k
1.6m,"7,235"
3.1m,13.3k
1.7m,"6,400"
1.4m,"4,578"
1.9m,"9,294"
1.8m,12.3k
2.4m,"7,004"
2.6m,19.5k
1.7m,"4,347"
1.8m,"5,666"
2.6m,19.5k
1.7m,"4,347"
1.8m,"5,666"
3.3m,10.9k
2.7m,12.1k
3.7m,17.8k
1.7m,"7,171"
3.4m,11.7k
3.2m,11k
1.4m,"6,158"
1.5m,"7,825"
1.1m,"5,550"
984k,"3,698"
2.1m,"8,588"
2.9m,10.2k
2.1m,11k
2.3m,10k
1.6m,"5,037"
1.3m,"7,551"
1.5m,"6,464"
2.2m,13.6k
1.3m,"7,551"
1.5m,"6,464"
2.2m,13.6k
5.3m,25.6k
3.5m,13.1k
14m,16.4k
