likes,comments
950k,"5,573"
781k,"1,714"
706k,669
1.5m,"2,722"
601k,"1,469"
3.2m,"1,466"
740k,"1,828"
3.2m,"4,973"
420k,"1,808"
3.5m,"3,358"
922k,"3,652"
420k,"1,808"
3.5m,"3,358"
922k,"3,652"
675k,"2,512"
884k,"4,350"
244k,"1,029"
1m,"5,052"
707k,"2,968"
207k,544
503k,"1,429"
961k,"3,928"
582k,"2,301"
232k,437
741k,"2,018"
1.1m,"8,108"
726k,"3,371"
922k,"5,678"
841k,"3,446"
706k,"3,243"
948k,"3,476"
529k,"2,190"
706k,"3,243"
948k,"3,476"
529k,"2,190"
473k,"1,343"
522k,"2,615"
767k,"1,955"
753k,"2,118"
824k,"2,353"
1.6m,16k
1.3m,19.6k
620k,"2,300"
751k,"3,961"
724k,"2,782"
808k,"3,680"
524k,"2,863"
607k,"2,344"
1m,"7,972"
682k,"1,630"
650k,"2,497"
798k,"3,548"
486k,"1,309"
650k,"2,497"
798k,"3,548"
486k,"1,309"
771k,518
630k,"1,719"
641k,"1,571"
1.5m,"3,176"
702k,"2,498"
519k,"2,721"
423k,"1,247"
601k,"1,266"
696k,"1,042"
178k,545
1.9m,"7,065"
813k,"4,411"
483k,"1,903"
643k,"1,755"
1.2m,"1,489"
132k,414
606k,940
871k,"2,603"
132k,414
606k,940
871k,"2,603"
