likes,comments
4.8m,74.4k
3.6m,19.6k
3.8m,10.4k
3m,23.6k
839k,"4,261"
3.8m,10.4k
3m,23.6k
839k,"4,261"
4m,49.1k
655k,"4,863"
13.6m,23.9k
7.1m,"9,853"
8.1m,12.8k
12.6m,54k
3m,29.1k
3m,"3,826"
5.1m,60.9k
2.7m,19k
3.7m,34.4k
5m,"8,252"
8m,"4,934"
16.4m,31.8k
8.9m,11.9k
1.8m,12.9k
1.9m,14.8k
1.2m,"6,045"
1.8m,12.9k
1.9m,14.8k
1.2m,"6,045"
2.7m,"3,724"
1.3m,"7,166"
1.1m,"6,447"
1.5m,"7,597"
1.2m,"6,708"
1.3m,"7,385"
2.1m,12k
1.9m,10.9k
2.2m,19.4k
2.5m,18.4k
509k,"5,183"
3.2m,23.9k
1.8m,11.1k
4m,46.6k
3.5m,30.8k
2.5m,13.6k
3.3m,26.8k
5.5m,"8,871"
2.5m,13.6k
3.3m,26.8k
5.5m,"8,871"
