likes,comments
1.5m,"7,676"
535k,"4,136"
477k,"1,678"
1.3m,"7,646"
2m,"8,169"
2.6m,"5,113"
2.1m,10.5k
381k,"1,286"
7.8m,10.2k
4m,"8,168"
381k,"1,286"
7.8m,10.2k
4m,"8,168"
852k,"4,067"
1.3m,"2,590"
712k,"2,735"
361k,"1,325"
1m,"2,164"
852k,"5,066"
766k,"2,649"
283k,"1,231"
7.1m,11.8k
1.3m,"2,729"
1.5m,"5,579"
1.1m,"3,388"
1.3m,"5,068"
599k,"1,997"
1.5m,"3,621"
1m,"4,686"
865k,"2,933"
982k,"2,735"
1m,"4,686"
865k,"2,933"
982k,"2,735"
768k,"5,336"
729k,"3,400"
1m,"3,614"
1.2m,"4,074"
1.2m,"8,311"
893k,"4,636"
1.9m,12.4k
1.2m,"2,851"
1.1m,"9,791"
1.1m,"3,090"
957k,"6,785"
9.1m,21.3k
781k,"5,046"
767k,"5,386"
1.7m,"9,963"
962k,"3,743"
449k,"1,875"
421k,"2,756"
962k,"3,743"
449k,"1,875"
421k,"2,756"
669k,"3,172"
1.1m,"6,477"
467k,"2,248"
1.1m,"3,495"
1.2m,"6,157"
1.4m,"6,306"
806k,"2,496"
1m,"3,385"
1.2m,"5,702"
927k,"3,097"
1.6m,10.7k
740k,"3,343"
597k,"4,161"
1m,"5,674"
683k,"4,475"
1.5m,"8,420"
1.2m,"2,927"
1.3m,"4,132"
1.1m,"9,649"
819k,"3,663"
422k,"1,576"
1.1m,"9,649"
819k,"3,663"
422k,"1,576"
1.5m,"3,728"
1.2m,"7,243"
545k,"2,203"
726k,"3,895"
3.2m,"4,041"
2.2m,19.3k
1.2m,"4,483"
3.6m,23.6k
440k,"1,423"
2.9m,"8,798"
1.3m,"3,784"
2.2m,20k
1.4m,"4,186"
1.8m,"7,298"
955k,"3,019"
719k,"2,407"
823k,"2,359"
1.5m,"4,162"
719k,"2,407"
823k,"2,359"
1.5m,"4,162"
688k,"4,914"
1.9m,"8,080"
4.2m,46.2k
1.8m,"6,638"
1m,"4,815"
1.7m,"5,767"
1.3m,"5,828"
927k,"4,848"
1.9m,"5,452"
3.5m,"6,541"
2.4m,22.2k
2m,"8,034"
1.6m,"5,094"
1.2m,"8,857"
1m,"5,586"
734k,"4,364"
387k,"2,806"
2m,"6,672"
734k,"4,364"
387k,"2,806"
2m,"6,672"
436k,"1,252"
1.4m,"7,023"
4.7m,43.4k
4.4m,30.1k
989k,"3,005"
1.4m,"3,222"
1m,"3,658"
1.1m,"2,350"
2.2m,"9,345"
