likes,comments
1.1m,"2,574"
875k,"1,677"
1m,"4,023"
966k,"2,739"
3.9m,"2,375"
3.7m,"3,081"
1m,"2,215"
965k,"1,209"
4.3m,"5,376"
508k,"1,680"
2.5m,"1,870"
1.8m,"7,928"
2.4m,"1,539"
1.7m,"6,250"
1.8m,"7,928"
2.4m,"1,539"
1.7m,"6,250"
5.2m,"5,105"
1.3m,"5,317"
1.9m,10.6k
2.1m,"1,103"
1m,"2,885"
996k,"1,408"
2.8m,"2,372"
1.4m,"4,483"
1.4m,"5,628"
814k,"1,965"
1.8m,"1,002"
2.9m,"2,366"
3.2m,"4,367"
2m,"1,124"
1.8m,"1,156"
1.4m,"8,184"
1.3m,"5,706"
1.2m,"4,097"
1.4m,"8,184"
1.3m,"5,706"
1.2m,"4,097"
1.4m,"5,242"
2.4m,"1,335"
1.9m,"8,795"
1.3m,"5,102"
1.5m,"5,470"
3m,"1,442"
1m,"2,297"
2m,11.6k
2.1m,10.7k
2.5m,"1,469"
658k,"1,442"
2.3m,"1,566"
4.3m,"3,163"
1.1m,"3,328"
5.3m,"3,433"
1.2m,"1,512"
1.2m,"4,987"
1.1m,"3,577"
1.2m,"1,512"
1.2m,"4,987"
1.1m,"3,577"
982k,"2,790"
1.5m,"6,006"
2.4m,"4,126"
673k,"1,320"
1.3m,"6,827"
679k,"1,775"
1.5m,"7,317"
553k,"3,355"
2.1m,19.1k
1.8m,"8,123"
1.1m,"4,667"
1.4m,"8,133"
610k,910
1.6m,"8,385"
1m,"1,862"
2m,793
2.2m,25.7k
3.8m,"1,706"
2m,793
2.2m,25.7k
3.8m,"1,706"
1.5m,"5,463"
1.6m,"1,497"
1.9m,"1,747"
1.9m,17.8k
989k,"3,121"
1.1m,"3,691"
891k,"2,767"
799k,"2,152"
1.5m,"6,325"
1.2m,"3,173"
1.4m,"5,445"
1.3m,"4,347"
2.1m,17.3k
1.8m,"7,516"
2.3m,22.2k
1.3m,"4,834"
1.5m,"1,598"
531k,"1,548"
1.3m,"4,834"
1.5m,"1,598"
531k,"1,548"
2.3m,12.6k
1.4m,"2,328"
1.7m,"8,067"
1.2m,"5,142"
2.7m,"3,743"
1.5m,"5,752"
1.7m,"7,821"
1.4m,"5,410"
1m,"3,514"
1.3m,"3,857"
2.8m,"1,740"
631k,"1,189"
1.2m,"3,715"
1m,"2,736"
2.3m,22.4k
1.6m,"6,649"
1.3m,"5,071"
4.2m,"3,609"
1.6m,"6,649"
1.3m,"5,071"
4.2m,"3,609"
1.9m,"1,490"
1.3m,"5,001"
1.9m,"1,276"
1.4m,"1,754"
1.4m,"7,312"
1.2m,"1,733"
1.5m,"7,435"
2.2m,24.8k
1.5m,"4,368"
2m,10.5k
2m,10k
1m,"2,384"
981k,"1,672"
7.5m,16.1k
2.3m,"2,160"
1.1m,"4,263"
933k,"2,079"
1.5m,"7,475"
2.3m,"1,823"
1.2m,684
3.3m,"1,442"
2.3m,"1,823"
1.2m,684
3.3m,"1,442"
1.3m,"1,440"
1.4m,"5,866"
1.5m,"7,928"
1.1m,"4,217"
1.2m,"2,437"
1.3m,"4,448"
1.5m,"1,959"
1.6m,"9,226"
2.3m,21.5k
522k,"1,320"
303k,"1,137"
1.6m,"4,855"
2.1m,12.7k
1.4m,"4,223"
1.8m,"8,332"
1.4m,"4,624"
1.7m,"8,034"
1.2m,"4,014"
1.4m,"4,624"
1.7m,"8,034"
1.2m,"4,014"
2.8m,"2,264"
1.2m,"1,200"
2m,13.6k
1.9m,11.5k
3m,"3,463"
2.1m,14.8k
1.6m,"7,978"
1.3m,"5,847"
598k,"2,917"
1.5m,"9,296"
1m,"3,546"
5m,"3,694"
510k,"1,464"
700k,"2,714"
1.1m,"5,602"
2.3m,14.1k
536k,"1,762"
1.7m,"6,918"
2.3m,14.1k
536k,"1,762"
1.7m,"6,918"
1.7m,"9,853"
2m,12.6k
3.5m,"3,171"
1.8m,10.4k
1.4m,"7,102"
940k,"3,598"
1.6m,"7,669"
1m,"3,580"
258k,805
4.8m,"4,374"
4m,"3,694"
4m,"4,520"
2.2m,24.6k
1.6m,"8,225"
3m,"3,002"
600k,"3,471"
917k,"4,905"
836k,"3,508"
600k,"3,471"
917k,"4,905"
836k,"3,508"
2.2m,22.1k
3.3m,"4,951"
769k,"3,026"
2.1m,15.5k
993k,"4,864"
584k,"2,162"
2m,14.7k
1.4m,"5,635"
1.5m,"8,956"
3.6m,"5,710"
1.4m,"7,508"
1.4m,"7,496"
750k,"1,728"
1.8m,15.1k
1.6m,"9,700"
460k,"1,464"
1.7m,14.8k
6m,"3,089"
460k,"1,464"
1.7m,14.8k
6m,"3,089"
1.1m,"1,126"
2.8m,"2,375"
1m,"2,837"
1.9m,19.7k
2.1m,"5,327"
331k,"1,367"
2.9m,"2,535"
388k,"1,502"
1.9m,10.8k
1.7m,"7,693"
828k,"3,397"
3.4m,"3,739"
1.4m,"6,936"
2.8m,"1,584"
718k,894
5.7m,"2,799"
1.1m,"4,455"
542k,"1,827"
5.7m,"2,799"
1.1m,"4,455"
542k,"1,827"
1.5m,"7,574"
1.2m,"4,545"
2.1m,"2,259"
387k,"1,161"
2.4m,"1,641"
1.2m,"4,760"
1.3m,"6,525"
1.2m,"5,261"
6.4m,"6,313"
1.1m,"7,105"
303k,"1,185"
3.3m,"2,942"
1.1m,"1,332"
670k,"4,148"
1.6m,19.5k
484k,"1,628"
3.8m,"2,567"
2.5m,46.9k
484k,"1,628"
3.8m,"2,567"
2.5m,46.9k
895k,"3,050"
1m,"4,237"
1.4m,"8,229"
5.8m,"4,056"
952k,"4,119"
1.2m,"5,855"
1.2m,"6,827"
685k,"2,461"
1.1m,"6,412"
1.7m,"4,671"
1.5m,"9,861"
1.4m,"7,281"
1.8m,15.9k
4.2m,"3,355"
1.1m,"7,370"
7.2m,"3,109"
1.3m,"7,909"
4.1m,"2,519"
1.3m,"8,311"
1.1m,"4,573"
1.3m,"3,618"
1.3m,"8,311"
1.1m,"4,573"
1.3m,"3,618"
1.3m,"7,435"
1.8m,"9,702"
1.4m,"5,915"
7m,"4,552"
1.7m,12.6k
2.8m,"2,390"
1.5m,"7,729"
1.6m,"9,887"
1.1m,"4,298"
2.2m,18.6k
1.5m,"8,540"
517k,"1,996"
2.1m,23.6k
1.9m,10.1k
572k,"1,481"
1.6m,"6,555"
10.8m,12.1k
2m,26.8k
1.6m,"6,555"
10.8m,12.1k
2m,26.8k
1.6m,"6,512"
444k,"2,035"
4.7m,"3,768"
425k,"1,164"
992k,"3,640"
1.8m,13k
1.2m,"5,797"
1.2m,0
1.2m,"5,790"
1.7m,"9,096"
1.3m,"3,261"
1.2m,"6,559"
1m,"4,544"
1.8m,17k
1.1m,"4,310"
5m,"4,004"
5.2m,"3,499"
5.4m,"2,977"
5m,"4,004"
5.2m,"3,499"
5.4m,"2,977"
949k,"4,129"
2.9m,"1,303"
1.7m,0
1.9m,0
3.2m,"4,804"
3.6m,"4,122"
850k,"1,334"
2m,0
659k,"2,419"
528k,"1,369"
699k,"2,218"
590k,"1,413"
865k,"1,214"
726k,"2,699"
428k,"2,471"
4.5m,"3,799"
1m,"3,470"
741k,"1,986"
4.5m,"3,799"
1m,"3,470"
741k,"1,986"
1.8m,26.1k
1.2m,"7,738"
1m,"4,242"
1.1m,"6,575"
981k,"4,517"
450k,"1,605"
1.1m,"6,433"
660k,"2,723"
1m,"5,671"
972k,"4,775"
1.1m,"6,504"
1.2m,"6,683"
931k,"3,758"
942k,"4,140"
750k,"2,785"
650k,"1,961"
1.5m,"9,499"
1.2m,"4,626"
650k,"1,961"
1.5m,"9,499"
1.2m,"4,626"
1.2m,"4,610"
601k,"2,000"
1.8m,0
462k,"1,331"
564k,"1,956"
1.1m,"6,549"
2.2m,"1,892"
2.6m,"2,204"
4.3m,"7,569"
2m,"2,373"
947k,"1,142"
911k,"3,027"
1.1m,"6,648"
2.3m,"1,550"
1m,"5,341"
493k,628
728k,"3,948"
1.7m,21.3k
493k,628
728k,"3,948"
1.7m,21.3k
643k,838
1.3m,"9,540"
876k,"4,405"
820k,"2,933"
414k,"1,720"
1.1m,"8,527"
1m,"5,116"
1m,"5,123"
752k,"3,149"
874k,"4,890"
405k,"1,313"
1.2m,"8,790"
854k,"2,511"
3.2m,"6,111"
1.1m,"5,717"
1.1m,"5,468"
1.3m,"5,927"
1.3m,"6,083"
1.1m,"5,468"
1.3m,"5,927"
1.3m,"6,083"
5.1m,"2,897"
1.2m,"7,562"
2.5m,"2,654"
834k,"3,899"
996k,"5,349"
1.2m,"5,667"
341k,"1,047"
1.1m,"6,680"
1.3m,"6,429"
817k,"1,095"
1.4m,"8,110"
915k,"4,679"
1.3m,"8,789"
1.4m,"1,320"
1.3m,"9,987"
1.4m,13.1k
874k,"3,720"
3.9m,"4,340"
1.4m,13.1k
874k,"3,720"
3.9m,"4,340"
921k,"2,901"
1.1m,"3,708"
1.2m,"6,008"
959k,"5,093"
514k,"2,313"
883k,"4,516"
550k,"2,377"
1.2m,"6,700"
1m,"6,249"
9m,"8,296"
1.7m,"1,526"
783k,"4,103"
2.6m,"2,151"
5m,"2,314"
1m,"5,439"
951k,"4,129"
1.2m,"9,207"
710k,"2,982"
979k,"3,789"
1.1m,"5,434"
1.7m,"1,410"
979k,"3,789"
1.1m,"5,434"
1.7m,"1,410"
1.1m,"4,822"
867k,"3,938"
1.1m,"2,993"
462k,"1,743"
1.1m,"8,042"
2.6m,"3,805"
1m,"3,750"
3.8m,"1,456"
2.3m,"2,385"
1.1m,"8,136"
1.8m,"1,787"
1m,"5,646"
941k,"2,660"
812k,772
799k,"3,551"
716k,"3,101"
1m,"6,431"
1.5m,"1,106"
716k,"3,101"
1m,"6,431"
1.5m,"1,106"
815k,"2,318"
881k,"4,725"
2.1m,"1,486"
1.1m,"7,304"
961k,"5,021"
1.1m,"7,304"
642k,"2,765"
675k,"1,969"
1.5m,"1,395"
722k,"1,718"
798k,"3,604"
320k,714
851k,"4,466"
1.1m,870
1.3m,"1,924"
664k,"1,647"
811k,"2,132"
2.4m,"1,822"
664k,"1,647"
811k,"2,132"
2.4m,"1,822"
821k,"3,954"
1.6m,"1,380"
2.7m,"1,643"
1m,"3,047"
943k,"5,334"
1.9m,"1,868"
1.3m,952
650k,"1,347"
984k,"4,592"
291k,840
845k,792
736k,"2,560"
944k,"2,914"
2.2m,"1,625"
506k,"1,403"
582k,"1,677"
1m,"5,034"
879k,"3,332"
582k,"1,677"
1m,"5,034"
879k,"3,332"
812k,"4,199"
216k,679
250k,793
737k,"4,094"
225k,521
414k,"1,619"
459k,"1,599"
755k,"4,123"
431k,"1,404"
417k,"1,051"
762k,"3,487"
649k,"2,792"
610k,"2,454"
698k,"3,533"
612k,"2,827"
1.7m,"1,284"
980k,"5,070"
517k,"1,935"
1.7m,"1,284"
980k,"5,070"
517k,"1,935"
635k,"2,316"
269k,956
839k,"4,286"
232k,623
987k,"4,638"
966k,"3,789"
607k,693
508k,"1,709"
1.1m,777
1.1m,14k
3.5m,"1,879"
255k,720
885k,"4,728"
953k,"4,865"
672k,"2,569"
421k,"1,289"
248k,648
696k,"1,820"
421k,"1,289"
248k,648
696k,"1,820"
871k,"3,289"
226k,718
3m,"2,010"
2.9m,"1,152"
317k,886
631k,"2,972"
754k,"2,600"
3.3m,"1,497"
789k,"4,459"
2.6m,"1,749"
579k,"1,696"
585k,792
523k,"1,296"
391k,"1,166"
838k,"4,488"
452k,"1,594"
271k,718
500k,"2,079"
452k,"1,594"
271k,718
500k,"2,079"
586k,"2,444"
460k,"1,587"
575k,"1,929"
1.1m,"1,278"
523k,"1,638"
790k,"3,418"
356k,991
482k,"1,733"
622k,"2,074"
744k,"3,109"
615k,"3,865"
652k,"2,548"
447k,"1,769"
746k,"3,461"
251k,685
675k,"2,986"
494k,"1,886"
713k,"4,091"
682k,"3,805"
1.1m,"1,545"
590k,"2,527"
682k,"3,805"
1.1m,"1,545"
590k,"2,527"
444k,"1,510"
590k,"2,236"
761k,"4,515"
558k,"2,024"
605k,"2,679"
164k,625
698k,"2,409"
572k,"1,279"
444k,"1,684"
579k,"2,326"
2.8m,"1,315"
386k,"1,464"
498k,"2,008"
390k,"1,475"
246k,705
539k,"3,118"
505k,"1,721"
1.8m,"1,918"
539k,"3,118"
505k,"1,721"
1.8m,"1,918"
911k,"1,167"
1.2m,"1,600"
415k,"1,164"
403k,"1,172"
540k,"2,135"
289k,867
547k,"2,447"
735k,"4,058"
891k,"1,107"
594k,"3,755"
333k,"1,199"
451k,"1,459"
688k,"3,317"
476k,"1,598"
580k,"2,799"
457k,"1,799"
222k,780
219k,547
457k,"1,799"
222k,780
219k,547
636k,"3,515"
475k,"2,170"
314k,"1,473"
535k,"1,759"
199k,592
168k,507
536k,"2,162"
1.1m,"1,836"
492k,"3,088"
442k,"1,061"
1.1m,"1,142"
523k,"3,752"
483k,"2,037"
1.4m,"1,432"
349k,"1,392"
519k,"2,389"
421k,"1,305"
286k,723
519k,"2,389"
421k,"1,305"
286k,723
273k,923
678k,"3,311"
405k,"1,296"
311k,"1,325"
245k,"1,113"
311k,778
554k,"2,060"
414k,"1,032"
363k,735
375k,"2,054"
380k,"1,142"
548k,"1,945"
819k,942
466k,"2,042"
331k,"1,022"
508k,"2,550"
411k,"1,677"
2.4m,"1,841"
508k,"2,550"
411k,"1,677"
2.4m,"1,841"
629k,865
174k,605
401k,"1,642"
593k,"3,381"
618k,"4,103"
234k,"1,062"
554k,"2,354"
748k,"4,944"
694k,"3,989"
632k,"3,425"
532k,"1,976"
473k,"1,120"
704k,"3,146"
654k,"2,440"
415k,"1,448"
428k,"3,564"
398k,"1,091"
374k,816
428k,"3,564"
398k,"1,091"
374k,816
517k,903
900k,757
1.4m,"1,342"
978k,"2,052"
575k,"3,964"
378k,"1,188"
491k,"1,823"
493k,689
411k,"1,837"
603k,972
297k,"1,149"
839k,"2,029"
1.2m,"1,263"
983k,"1,894"
408k,"2,329"
479k,"3,149"
290k,"1,325"
575k,"1,646"
479k,"3,149"
290k,"1,325"
575k,"1,646"
259k,894
648k,"4,313"
555k,"2,718"
442k,"1,040"
741k,834
675k,"1,587"
393k,"1,281"
754k,"5,060"
849k,"1,196"
403k,961
422k,"1,851"
437k,"3,403"
393k,"1,225"
559k,"2,650"
332k,"1,833"
210k,"2,662"
192k,585
697k,432
210k,"2,662"
192k,585
697k,432
173k,460
462k,"2,410"
306k,"1,230"
643k,641
1.2m,"1,128"
377k,"1,697"
362k,"2,003"
848k,"2,601"
488k,691
477k,661
525k,658
993k,583
525k,"1,834"
744k,443
238k,"1,345"
461k,"2,165"
298k,"1,448"
519k,"2,201"
231k,"1,048"
457k,"1,845"
440k,"2,663"
231k,"1,048"
457k,"1,845"
440k,"2,663"
568k,"2,968"
506k,"2,083"
355k,"1,340"
511k,"2,632"
435k,"1,321"
2.8m,"3,255"
658k,"3,396"
645k,"3,972"
559k,"2,547"
1.2m,"2,652"
711k,"2,570"
342k,"1,384"
449k,"4,193"
421k,"2,006"
421k,"2,006"
,0
314k,"2,158"
1.3m,"1,312"
538k,"3,326"
314k,"2,158"
1.3m,"1,312"
813k,808
295k,807
1.4m,"1,286"
2.2m,"1,247"
959k,912
508k,"2,636"
1.2m,"2,914"
282k,"8,345"
497k,"2,418"
406k,"2,073"
762k,536
567k,776
371k,"2,499"
359k,"1,139"
559k,"3,949"
161k,753
527k,"2,683"
203k,"1,981"
161k,753
527k,"2,683"
203k,"1,981"
480k,"2,338"
277k,"1,895"
439k,856
382k,477
1.4m,"1,090"
410k,"1,727"
475k,"1,595"
1.6m,"1,084"
833k,947
663k,"2,238"
423k,"1,976"
728k,"1,083"
850k,"1,316"
1.2m,"1,232"
337k,964
1.1m,"1,702"
445k,"1,035"
670k,768
1.1m,"1,702"
445k,"1,035"
670k,768
362k,"2,172"
1m,"1,576"
644k,"1,082"
268k,930
260k,710
494k,"3,163"
344k,"1,639"
194k,461
269k,"1,094"
414k,"1,742"
280k,"2,315"
224k,"1,054"
318k,"1,994"
195k,583
347k,"2,054"
323k,"1,649"
187k,593
454k,"1,959"
323k,"1,649"
187k,593
454k,"1,959"
419k,569
977k,"1,519"
373k,"2,195"
684k,"1,054"
1m,"3,088"
326k,"1,643"
286k,973
463k,"2,704"
689k,"1,069"
276k,"1,460"
339k,"1,254"
569k,717
444k,457
839k,"1,889"
304k,"1,449"
351k,"1,659"
361k,"2,555"
519k,534
351k,"1,659"
361k,"2,555"
519k,534
369k,"1,262"
324k,"1,943"
266k,"1,318"
268k,"1,191"
459k,678
209k,"1,140"
170k,399
197k,"1,045"
460k,"2,707"
376k,"1,187"
593k,"1,271"
237k,818
363k,"1,168"
226k,997
246k,"1,348"
285k,"1,489"
471k,553
469k,"5,249"
285k,"1,489"
471k,553
469k,"5,249"
79.6k,331
175k,"1,000"
345k,"2,183"
1.8m,"2,938"
291k,"1,295"
268k,"1,302"
350k,"1,747"
473k,756
207k,860
93k,"2,491"
308k,"1,294"
285k,"1,626"
982k,782
452k,"3,857"
373k,"1,417"
245k,703
260k,"1,390"
140k,819
293k,"1,910"
422k,335
356k,283
293k,"1,910"
422k,335
356k,283
298k,"1,067"
283k,"1,594"
387k,"2,515"
141k,695
309k,326
141k,369
268k,"1,095"
457k,"2,665"
109k,124
152k,145
120k,407
423k,"1,980"
434k,638
257k,"1,300"
139k,630
361k,"1,612"
208k,475
1.7m,"2,282"
361k,"1,612"
208k,475
1.7m,"2,282"
128k,777
126k,579
117k,448
281k,"1,639"
219k,769
303k,747
307k,"1,541"
263k,"1,011"
269k,403
261k,551
290k,"1,505"
281k,"1,649"
,0
324k,"1,631"
216k,636
389k,"2,503"
805k,"1,314"
401k,616
389k,"2,503"
805k,"1,314"
401k,616
228k,269
125k,364
62.2k,426
269k,"1,934"
245k,"1,792"
313k,790
324k,441
218k,896
296k,"1,191"
,0
221k,672
208k,667
2.2m,"1,853"
329k,282
346k,"1,677"
123k,313
404k,"2,738"
230k,"1,232"
123k,313
404k,"2,738"
230k,"1,232"
292k,397
582k,542
206k,"1,055"
1m,937
245k,573
172k,754
350k,"2,115"
430k,"1,054"
235k,402
222k,398
268k,"1,331"
364k,"2,691"
90.3k,369
148k,491
118k,460
317k,"1,274"
92.5k,380
290k,"1,530"
317k,"1,274"
92.5k,380
290k,"1,530"
303k,590
298k,"1,132"
301k,"1,450"
142k,355
215k,760
139k,487
3.4m,"2,346"
227k,"1,125"
229k,"1,509"
231k,855
282k,"1,771"
192k,892
366k,222
106k,132
158k,167
262k,"1,396"
90.9k,296
146k,929
262k,"1,396"
90.9k,296
146k,929
237k,"1,591"
126k,588
156k,739
255k,"1,643"
415k,577
187k,672
350k,551
102k,432
156k,536
204k,996
219k,"1,449"
266k,"1,661"
181k,683
112k,274
104k,439
212k,"1,108"
288k,"2,419"
169k,648
212k,"1,108"
288k,"2,419"
169k,648
258k,"1,886"
294k,"2,692"
215k,"2,071"
358k,660
63.3k,274
78.6k,282
315k,"2,549"
63.6k,291
76.1k,260
249k,"2,042"
73k,502
187k,"1,113"
69.5k,333
858k,"1,332"
224k,"1,796"
72.8k,565
149k,"1,020"
112k,490
72.8k,565
149k,"1,020"
112k,490
231k,0
56.4k,614
167k,779
174k,"1,011"
158k,"1,757"
1m,"2,178"
175k,"1,541"
202k,"1,522"
161k,"1,110"
121k,393
135k,529
807k,"2,167"
811k,"1,066"
36.6k,191
78.7k,613
113k,"1,377"
208k,"3,239"
159k,"1,808"
36.9k,231
69.2k,193
136k,"1,028"
36.9k,231
69.2k,193
136k,"1,028"
85.4k,314
58.2k,457
86.8k,760
52.7k,280
1m,"1,249"
766k,491
105k,496
59.4k,149
489k,447
73.5k,512
35.5k,210
381k,194
47.1k,421
710k,412
31.8k,244
531k,347
395k,313
61.7k,187
531k,347
395k,313
61.7k,187
534k,541
28.7k,159
84.7k,655
24.6k,142
51.5k,310
70.5k,432
574k,403
548k,362
121k,116
88.7k,960
49.1k,288
82.9k,681
20.3k,97
318k,253
67.3k,309
70.5k,387
47.7k,188
51.9k,154
70.5k,387
47.7k,188
51.9k,154
47.3k,125
460k,285
19.5k,64
889k,486
70.3k,568
18.8k,105
29.1k,216
31.5k,210
42.7k,158
17.2k,52
37.9k,124
33.7k,105
642k,"1,091"
51.1k,305
29k,135
18.1k,105
51.8k,265
13.1k,64
18.1k,105
51.8k,265
13.1k,64
19.8k,92
18.7k,123
61.5k,474
22.2k,115
25.6k,86
31.4k,81
30.1k,126
30.1k,178
22k,99
31.7k,125
11.8k,45
176k,101
44.7k,221
17.4k,75
40k,281
20.8k,168
68.5k,742
279k,125
20.8k,168
68.5k,742
279k,125
18.8k,107
32.9k,95
31.5k,487
18.5k,92
17.9k,88
33.5k,145
40k,199
265k,296
32.4k,171
56.9k,506
"9,466",107
22.2k,118
28.4k,147
15.3k,88
"8,675",26
49.3k,413
207k,90
45k,375
49.3k,413
207k,90
45k,375
16.8k,122
96.7k,155
11.7k,85
25.5k,59
16.7k,80
18.7k,158
89.6k,65
22.3k,207
301k,490
12.5k,74
19.8k,79
52k,14
288k,59
45.5k,19
31.7k,12
45.7k,18
59.1k,17
26.6k,12
45.7k,18
59.1k,17
26.6k,12
42k,51
18k,13
17.1k,13
42.8k,25
35.1k,43
44.8k,19
29.1k,159
108k,54
64.4k,131
"8,309",57
17.4k,69
19.3k,93
14.9k,103
15.5k,144
77.9k,88
"6,520",39
15.3k,83
15.2k,89
13.2k,61
17.6k,184
159k,71
13.2k,61
17.6k,184
159k,71
18k,165
"6,857",64
18.4k,208
"6,297",20
"8,042",73
27.1k,347
"7,547",142
"9,731",40
15.1k,71
39.3k,198
"6,577",22
"6,749",58
"6,092",40
11.6k,52
18.2k,109
"8,763",34
15.9k,86
21.6k,219
"8,763",34
15.9k,86
21.6k,219
19.9k,419
162k,271
13.7k,66
16.3k,107
"7,212",28
13.5k,37
"8,722",56
21.9k,252
"6,366",35
24.4k,272
"7,864",66
"9,569",65
"7,095",81
"5,233",21
27.2k,165
"9,271",193
12.9k,73
"6,271",84
"9,271",193
12.9k,73
"6,271",84
"5,452",24
325k,194
134k,50
73.8k,96
"7,439",42
14.2k,60
23k,316
123k,51
"7,371",46
"5,791",26
"8,761",75
15k,101
18.8k,176
222k,165
"9,421",40
19.9k,169
20.5k,106
12.9k,44
19.9k,169
20.5k,106
12.9k,44
"5,525",33
65.5k,11
23.1k,308
"5,143",32
"8,232",147
21.6k,124
157k,194
"7,340",107
"4,213",43
"9,307",53
101k,70
"8,423",53
25.9k,359
12.1k,67
"5,927",27
"6,680",56
"4,868",50
52.5k,133
"6,680",56
"4,868",50
52.5k,133
91k,220
"6,936",35
13.7k,85
"4,467",11
"8,951",43
"4,496",26
"4,531",76
10.3k,42
10k,32
"5,889",26
"8,041",37
20.8k,222
"9,877",48
"6,035",38
"8,744",91
19.4k,196
11.4k,53
14.3k,65
19.4k,196
11.4k,53
14.3k,65
19.2k,234
10.5k,37
"9,065",33
10k,50
"7,297",26
13.8k,80
12.6k,92
"5,825",22
"9,093",77
17.2k,161
"5,556",18
"8,009",36
"8,267",25
24.1k,350
166k,125
"5,780",17
"5,438",12
"9,598",25
"5,780",17
"5,438",12
"9,598",25
"4,764",50
18.5k,173
"6,189",34
24k,257
"9,215",53
"5,765",35
"7,495",57
"7,490",83
"5,316",28
19.9k,263
"5,288",253
21.7k,310
"3,298",41
"7,623",18
"5,526",58
16k,128
13.8k,70
"4,163",39
16k,128
13.8k,70
"4,163",39
"3,412",18
"3,213",17
138k,195
89k,135
63.9k,47
13.8k,106
175k,58
12.3k,79
10.2k,40
16.3k,191
150k,97
10.5k,54
87.4k,58
53.3k,44
73.1k,58
"7,421",25
"4,237",19
"5,054",17
"4,970",27
"8,743",85
"6,870",33
"4,970",27
"8,743",85
"6,870",33
"7,682",15
"6,818",34
10.4k,61
"5,110",28
31.8k,30
"4,668",26
27.4k,18
12.8k,124
"5,682",79
11.1k,80
"5,622",36
"8,105",27
"8,008",517
"7,105",30
19.6k,391
"4,278",18
"4,750",17
123k,148
"4,278",18
"4,750",17
123k,148
92.3k,63
"5,145",34
15.4k,163
"5,248",17
"7,479",43
"9,337",72
13.5k,106
"8,071",35
"5,477",24
13k,88
"5,167",20
"6,887",43
14.7k,136
17.6k,17
"8,130",347
67.3k,67
11.4k,77
"8,079",69
67.3k,67
11.4k,77
"8,079",69
17.3k,318
12.5k,290
"4,821",72
"4,777",25
33.2k,37
12.3k,119
"6,421",39
14.8k,127
"4,726",68
"9,289",111
17.7k,22
15.8k,231
11.6k,105
"4,244",26
30.7k,104
"5,700",51
104k,166
"5,335",47
"5,700",51
104k,166
"5,335",47
"5,515",36
44.6k,93
"7,329",32
53.9k,77
"4,314",51
15.4k,233
"3,221",32
44.7k,79
19.6k,30
14.3k,129
24.2k,19
62k,43
15.6k,25
18.7k,261
"5,187",38
115k,106
"4,264",18
13k,141
115k,106
"4,264",18
13k,141
10k,41
"3,450",44
"3,682",32
13.2k,255
10.3k,60
"9,949",59
10.5k,93
"5,331",38
10.1k,108
"7,709",58
"6,301",67
"4,749",59
"5,882",42
"5,304",66
14.5k,267
10.2k,63
"7,867",77
"3,516",28
10.2k,63
"7,867",77
"3,516",28
15.1k,231
11.6k,111
"4,162",92
"3,639",36
10.8k,87
12.4k,169
18k,467
"5,224",28
"5,152",47
"9,732",79
"9,582",58
"8,154",33
"7,067",38
"5,220",27
"5,833",102
"6,148",179
"7,042",54
"6,554",25
"6,148",179
